restaurant_id,avg_risk,max_risk,last_score,inspections,latest_inspection,premises_name,premise_address_1,grade
CHICKEN SALAD CHICK|7617 PINEVILLE-MATTHEWS RD,0.018175800719546144,0.06626067267829136,99.5,4,2024-08-06,CHICKEN SALAD CHICK,7617 PINEVILLE-MATTHEWS RD,A
TEALICIOUS BANH MI AND BOBA|850 CHANCELLOR PARK DR,0.0181711534128739,0.0181711534128739,97.0,1,2024-11-20,TEALICIOUS BANH MI AND BOBA,850 CHANCELLOR PARK DR,A
PANERA BREAD # 6352|209 S KINGS DR,0.0181711534128739,0.0181711534128739,98.0,1,2024-11-08,PANERA BREAD # 6352,209 S KINGS DR,A
KEN COOKS|430 OLD LITTLE ROCK RD,0.01809918855408002,0.04029052797727054,99.5,6,2024-10-24,KEN COOKS,430 OLD LITTLE ROCK RD,A
GREAT WOK|718 W TRADE ST,0.018042192530630746,0.08063612118027697,97.5,7,2024-12-19,GREAT WOK,718 W TRADE ST,A
MANDARIN RESTAURANT|9548 MT HOLLY-HUNTERSVILLE RD,0.017909638143262935,0.06544669359433182,95.5,5,2024-09-10,MANDARIN RESTAURANT,9548 MT HOLLY-HUNTERSVILLE RD,A
MCDONALDS|8038 S TRYON ST,0.017888469644787235,0.05588570251265046,97.5,5,2024-07-25,MCDONALDS,8038 S TRYON ST,A
COCO & THE DIRECTOR|100 W TRADE ST,0.01784761488200029,0.07974623747274394,99.0,7,2024-11-06,COCO & THE DIRECTOR,100 W TRADE ST,A
US FRIED CHICKEN|5600 ALBEMARLE RD,0.017780576333687348,0.06684841167333015,96.5,5,2024-11-04,US FRIED CHICKEN,5600 ALBEMARLE RD,A
BOJANGLES #927|9417 STEELE CREEK RD,0.01773486540040746,0.06316056750930202,94.0,6,2024-08-27,BOJANGLES #927,9417 STEELE CREEK RD,A
CHOPT CREATIVE SALAD ARBORETUM|8022 PROVIDENCE RD,0.017660366018723183,0.07868363646510766,96.5,6,2024-11-27,CHOPT CREATIVE SALAD ARBORETUM,8022 PROVIDENCE RD,A
SALATA SALAD KITCHEN REA FARMS|9825 SANDY ROCK PL,0.01763344298781776,0.05718849182311883,93.0,4,2024-11-01,SALATA SALAD KITCHEN REA FARMS,9825 SANDY ROCK PL,A
HEX COFFEE|201 CAMP RD,0.017373717607907856,0.07414393557197799,96.5,5,2024-11-18,HEX COFFEE,201 CAMP RD,A
MCDONALDS #38724|2603 SAM WILSON RD,0.01735103424805423,0.036684970690795564,98.5,4,2024-07-30,MCDONALDS #38724,2603 SAM WILSON RD,A
SAKU YAKITORI AND SUSHI BAR|123 E 5TH ST,0.01715128614373387,0.07022087530021824,95.5,6,2024-09-06,SAKU YAKITORI AND SUSHI BAR,123 E 5TH ST,A
BONEFISH GRILL #9401 MATTHEWS|10430 E INDEPENDENCE BV,0.01696042232304383,0.09683504404730715,96.5,7,2024-12-05,BONEFISH GRILL #9401 MATTHEWS,10430 E INDEPENDENCE BV,A
SMOOTHIE KING #1570|8156 S TRYON ST,0.016869347764561633,0.04477057431998182,98.0,4,2024-08-05,SMOOTHIE KING #1570,8156 S TRYON ST,A
HYATT PLACE|640 UNIVERSITY CENTER BV,0.01685273272568937,0.035506219857698425,97.0,4,2024-07-31,HYATT PLACE,640 UNIVERSITY CENTER BV,A
"COWFISH, THE|4310 SHARON RD",0.016819276088387094,0.06484756486820914,98.5,6,2024-10-21,"COWFISH, THE",4310 SHARON RD,A
CHURCH & UNION|127 N TRYON ST,0.016780946404377245,0.0726416192056621,99.5,6,2024-10-31,CHURCH & UNION,127 N TRYON ST,A
UNCLE MADDIO'S PIZZA JOINT|101 S TRYON  ST,0.01665334410027497,0.10990674203525813,98.5,7,2024-12-06,UNCLE MADDIO'S PIZZA JOINT,101 S TRYON  ST,A
SMOOTHIE KING #2000|9425 SOUTH BV,0.016366267774795853,0.02777493693015506,98.0,4,2024-08-21,SMOOTHIE KING #2000,9425 SOUTH BV,A
MCDONALDS #10943|9607 E INDEPENDENCE BV,0.016314342225419665,0.03366927947755646,99.5,4,2024-09-19,MCDONALDS #10943,9607 E INDEPENDENCE BV,A
ANDERSON'S RESTAURANT|1617 ELIZABETH AV,0.016298763483407804,0.04180586387766183,97.5,6,2024-09-19,ANDERSON'S RESTAURANT,1617 ELIZABETH AV,A
SABOR LATIN STREET GRILL|9325 J W CLAY BV,0.01619565520794767,0.0878300146483677,96.0,6,2024-10-07,SABOR LATIN STREET GRILL,9325 J W CLAY BV,A
MONDAY NIGHT BREWING|2217 S TRYON ST,0.01610114291546335,0.06305940439226315,98.5,4,2024-11-25,MONDAY NIGHT BREWING,2217 S TRYON ST,A
CHICK-FIL-A #1817|8433 DAVIS LAKE PY,0.016022164340385232,0.07775502797920543,99.5,5,2024-09-24,CHICK-FIL-A #1817,8433 DAVIS LAKE PY,A
SPRINGHILL SUITES UPTOWN CHARLOTTE|311 E 5TH ST,0.015936221965157975,0.03140116138884041,95.0,4,2024-12-16,SPRINGHILL SUITES UPTOWN CHARLOTTE,311 E 5TH ST,A
GREAT HARVEST BREAD CO MATTHEWS|110 MATTHEWS STATION ST,0.015920622523488824,0.04321438403073941,96.0,4,2024-09-20,GREAT HARVEST BREAD CO MATTHEWS,110 MATTHEWS STATION ST,A
SHOWMARS CHARLOTTE PLAZA|201 S COLLEGE ST,0.01591152878994179,0.04519563337799332,97.5,7,2024-11-22,SHOWMARS CHARLOTTE PLAZA,201 S COLLEGE ST,A
CULINARY DROPOUT|1120 S TRYON ST,0.01589046164876818,0.045343113894021445,94.0,3,2024-12-02,CULINARY DROPOUT,1120 S TRYON ST,A
HARRIS TEETER #401 STARBUCK'S|1704 CENTRAL  AVE,0.015869866689903103,0.028086330076269424,98.5,4,2024-08-21,HARRIS TEETER #401 STARBUCK'S,1704 CENTRAL  AVE,A
STARBUCKS #19547 DUKE ENERGY CTR|135 LEVINE AVENUE OF THE ARTS,0.015739127278511886,0.030214383094529958,97.0,4,2024-12-03,STARBUCKS #19547 DUKE ENERGY CTR,135 LEVINE AVENUE OF THE ARTS,A
TACO BELL #029867|13121 S TRYON ST,0.01567594441329202,0.09254597004434242,97.5,6,2024-07-26,TACO BELL #029867,13121 S TRYON ST,A
CARNEGIE CAFETERIA|8500 ANDREW CARNEGIE BV,0.015668557783999598,0.09075110558204874,96.0,6,2024-10-04,CARNEGIE CAFETERIA,8500 ANDREW CARNEGIE BV,A
BOA MAIN KITCHEN #327|800 S MINT ST,0.01564625003578166,0.0806692624090317,99.5,6,2024-08-22,BOA MAIN KITCHEN #327,800 S MINT ST,A
NANA MORRISON'S SOUL FOOD|2908 OAK LAKE BV,0.01564069246813465,0.08087433617106102,97.5,6,2024-12-06,NANA MORRISON'S SOUL FOOD,2908 OAK LAKE BV,A
MELTING POT|901 S KINGS DR,0.015612789627658349,0.056342431885079806,97.0,6,2024-10-03,MELTING POT,901 S KINGS DR,A
THANK YOU CAFE|10030 GILEAD RD,0.01560089110895733,0.06728733047555503,97.0,6,2024-10-09,THANK YOU CAFE,10030 GILEAD RD,A
HUNGRY HOWIES #611|8334 PINEVILLE-MATTHEWS RD,0.015591662627870151,0.03418975347313499,94.5,4,2024-07-30,HUNGRY HOWIES #611,8334 PINEVILLE-MATTHEWS RD,A
ALOFT CHARLOTTE BALLANTYNE|13139 BALLANTYNE CORPORATE PL,0.015591257676637783,0.04958084729655615,98.5,4,2024-11-27,ALOFT CHARLOTTE BALLANTYNE,13139 BALLANTYNE CORPORATE PL,A
JERSEY MIKES SUBMARINES|9211 N TRYON ST,0.015544404129922501,0.034695800810505883,93.0,4,2024-07-09,JERSEY MIKES SUBMARINES,9211 N TRYON ST,A
EL PULGARCITO|4816 CENTRAL AV,0.015504746255095925,0.03616812027144327,94.0,5,2024-09-16,EL PULGARCITO,4816 CENTRAL AV,A
APPLEBEES #1095|9616 E INDEPENDENCE BV,0.015448440035047306,0.054150934539126755,98.5,6,2024-10-28,APPLEBEES #1095,9616 E INDEPENDENCE BV,A
YAFO KITCHEN|720 GOVERNOR MORRISON ST,0.015438395263692352,0.04820845066891249,98.0,6,2024-09-25,YAFO KITCHEN,720 GOVERNOR MORRISON ST,A
SMOOTHIE KING #1296|3020 PROSPERITY CHURCH RD,0.015354915951052194,0.0523883402631575,97.0,4,2024-07-11,SMOOTHIE KING #1296,3020 PROSPERITY CHURCH RD,A
RHINO MARKET & DELI|400 S TRYON ST,0.01529331264859349,0.09861171011570623,95.5,7,2024-12-12,RHINO MARKET & DELI,400 S TRYON ST,A
WINGSTOP #51865|5820 E W T HARRIS BV,0.015240555394559426,0.047274880906060524,97.5,7,2024-12-19,WINGSTOP #51865,5820 E W T HARRIS BV,A
KINDRED RESTAURANT|131 N MAIN ST,0.01515495408741851,0.05265950811002566,98.5,6,2024-10-29,KINDRED RESTAURANT,131 N MAIN ST,A
FRENCH QUARTER|321 S CHURCH ST,0.015147995680832907,0.048374965445036694,97.0,6,2024-10-24,FRENCH QUARTER,321 S CHURCH ST,A
WINGSTOP #2429|9020 ALBEMARLE RD,0.015147054030834288,0.015147054030834288,96.0,1,2024-10-15,WINGSTOP #2429,9020 ALBEMARLE RD,A
SNOOZE AM EATERY #604|4425 SHARON RD,0.01514049449211656,0.03140539260294355,98.0,6,2024-10-09,SNOOZE AM EATERY #604,4425 SHARON RD,A
BOJANGLES` #44|1101 W SUGAR CREEK RD,0.015022654414324084,0.0370106419882183,97.0,6,2024-11-04,BOJANGLES` #44,1101 W SUGAR CREEK RD,A
NORTHERN REGIONAL RECREATION CENTER KITCHEN|18121 OLD STATESVILLE RD,0.014909789188794795,0.05143820348598481,98.5,4,2024-12-03,NORTHERN REGIONAL RECREATION CENTER KITCHEN,18121 OLD STATESVILLE RD,A
CHEF ALYSSAS KITCHEN|4001 YANCEY RD,0.014800504049470828,0.061128438806587214,98.0,6,2024-09-24,CHEF ALYSSAS KITCHEN,4001 YANCEY RD,A
DUNKIN DONUTS #352994|19116 WEST CATAWBA AV,0.014763046968368812,0.055785350300507484,100.0,4,2024-09-18,DUNKIN DONUTS #352994,19116 WEST CATAWBA AV,A
PUBLIX #1484 DELI|3110 FINCHER FARM RD,0.014698685302773164,0.058885902522583584,95.0,6,2024-09-19,PUBLIX #1484 DELI,3110 FINCHER FARM RD,A
JIMMY JOHNS #2974|13129 S TRYON ST,0.014688053125110904,0.05551506177894839,89.0,4,2024-11-25,JIMMY JOHNS #2974,13129 S TRYON ST,B
CHICK FIL A #677|7910 REA RD,0.01461601700645938,0.09614651376997464,98.0,7,2024-11-04,CHICK FIL A #677,7910 REA RD,A
AL CHILE SPORTS BAR|6701 N TRYON ST,0.01461600857863519,0.0399293189783226,97.5,5,2024-09-19,AL CHILE SPORTS BAR,6701 N TRYON ST,A
LUCKY STRIKE|1700 MONTFORD DR,0.014607939070359014,0.05299302342275358,96.0,7,2024-12-06,LUCKY STRIKE,1700 MONTFORD DR,A
ACE NO.3|1001 BELMONT AV,0.01452948750986571,0.05399573150195121,98.5,4,2024-07-03,ACE NO.3,1001 BELMONT AV,A
HOLY JOES MEATS & MORE/NAWABS KEBABS|10210 BERKELEY PLACE DR,0.014513748120946844,0.06393408318265614,97.0,6,2024-10-10,HOLY JOES MEATS & MORE/NAWABS KEBABS,10210 BERKELEY PLACE DR,A
NANA MORRISONS SOUL FOOD #2|3824 CORNING PL,0.014508756353500596,0.05405608001645425,93.5,4,2024-09-23,NANA MORRISONS SOUL FOOD #2,3824 CORNING PL,A
LUIGI`S PIZZA|8170 S TRYON ST,0.014506834621181923,0.07972017147729805,97.5,7,2024-12-20,LUIGI`S PIZZA,8170 S TRYON ST,A
WHOLE FOODS MARKET #10644 PREPARED FOODS&COFFEE|400 E BROOKLYN VILLAGE AV,0.014429560198269015,0.08106292004314214,98.0,7,2024-12-11,WHOLE FOODS MARKET #10644 PREPARED FOODS&COFFEE,400 E BROOKLYN VILLAGE AV,A
"COOKING POT, THE|5622 E INDEPENDENCE BV",0.014328389668577224,0.039961742596530264,96.5,5,2024-09-20,"COOKING POT, THE",5622 E INDEPENDENCE BV,A
KABAB 2 GO|4200 SOUTH BV,0.014307884961278015,0.07969981762100282,98.0,6,2024-11-08,KABAB 2 GO,4200 SOUTH BV,A
SEABOARD GRILL|1600 WINDSOR RUN LN,0.014250560503683302,0.027587330425971335,95.5,2,2024-12-27,SEABOARD GRILL,1600 WINDSOR RUN LN,A
BOSSY BEULAH'S CHICKEN SHACK II|2932 GRIFFITH ST,0.014209377295239996,0.06975128069618555,96.0,6,2024-11-19,BOSSY BEULAH'S CHICKEN SHACK II,2932 GRIFFITH ST,A
JENIS SPLENDID ICE CREAM BLAKNEY|9828 REA RD,0.01418165850961385,0.0404776197770903,100.0,3,2024-07-25,JENIS SPLENDID ICE CREAM BLAKNEY,9828 REA RD,A
JIMMY JOHNS #3226|14311 REESE BV,0.014181026672419095,0.033540246608834354,99.0,4,2024-11-08,JIMMY JOHNS #3226,14311 REESE BV,A
WATERBEAN COFFEE QUAIL CORNERS|8428 PARK RD,0.01412920505213697,0.04933555375308996,97.0,4,2024-08-02,WATERBEAN COFFEE QUAIL CORNERS,8428 PARK RD,A
NAKATO JAPANESE STEAKHOUSE|8601 UNIVERSITY EXECUTIVE PARK DR,0.014124512677436448,0.0463208991185712,97.0,6,2024-10-18,NAKATO JAPANESE STEAKHOUSE,8601 UNIVERSITY EXECUTIVE PARK DR,A
NIYOSHI II JAPANESE RESTAURANT|3625 MT HOLLY-HUNTERSVILLE RD,0.014017098509528573,0.0824406055059324,99.0,6,2024-10-15,NIYOSHI II JAPANESE RESTAURANT,3625 MT HOLLY-HUNTERSVILLE RD,A
NOODLES & COMPANY|8016 PROVIDENCE RD,0.013930968131340513,0.07069072798046867,97.5,7,2024-12-03,NOODLES & COMPANY,8016 PROVIDENCE RD,A
STARBUCKS COFFEE # 29481|11510 WAVERLY CENTER DR,0.013857923338001432,0.047445878990316534,99.0,4,2024-08-12,STARBUCKS COFFEE # 29481,11510 WAVERLY CENTER DR,A
DUCKWORTH'S GRILL & TAPHOUSE|4625 PIEDMONT ROW DR,0.013811259208268511,0.04192894141915062,97.5,4,2024-10-31,DUCKWORTH'S GRILL & TAPHOUSE,4625 PIEDMONT ROW DR,A
JUST FRESH|301 S TRYON ST,0.013720421898520458,0.0858906995953055,93.0,7,2024-12-16,JUST FRESH,301 S TRYON ST,A
"TAPROOM, THE|5501 JOSH BIRMINGHAM PY",0.013666604931820774,0.09187760407746073,97.5,7,2024-11-07,"TAPROOM, THE",5501 JOSH BIRMINGHAM PY,A
STARBUCKS #8210|545 PROVIDENCE RD,0.01364711893789651,0.028937164872196507,100.0,4,2024-07-15,STARBUCKS #8210,545 PROVIDENCE RD,A
LAKE NORMAN RESIDENCE INN|16830 KENTON DR,0.013591769643449951,0.049872187450802456,100.0,4,2024-08-14,LAKE NORMAN RESIDENCE INN,16830 KENTON DR,A
STABLE HAND|125 REMOUNT RD,0.013582783548678054,0.07484569562526014,99.0,7,2024-11-14,STABLE HAND,125 REMOUNT RD,A
CRAFTY BURGR N TAP|17015 KENTON DR,0.013544971118257105,0.024060804463824567,98.5,5,2024-09-10,CRAFTY BURGR N TAP,17015 KENTON DR,A
PROJECT 658|3646 CENTRAL AV,0.013489599862839504,0.028746253740819596,96.0,6,2024-10-23,PROJECT 658,3646 CENTRAL AV,A
ATRIUM HEALTH UNIVERSITY|8800 N TRYON ST,0.013455694871587313,0.07473389610607431,98.0,6,2024-09-24,ATRIUM HEALTH UNIVERSITY,8800 N TRYON ST,A
ESTAMPA GAUCHA|401 E MARTIN LUTHER KING JR BV,0.013441343149120046,0.0645022918988435,98.0,6,2024-10-29,ESTAMPA GAUCHA,401 E MARTIN LUTHER KING JR BV,A
CHIPOTLE MEXICAN GRILL #2183|8830 LINDHOLM DR,0.013408476728008883,0.036427798241599724,98.0,6,2024-10-18,CHIPOTLE MEXICAN GRILL #2183,8830 LINDHOLM DR,A
GIACOMO`S PIZZA AND ITALIAN RESTAURANT|10230 BERKELEY PLACE DR,0.013396098364459324,0.06003969052577241,92.5,6,2024-09-18,GIACOMO`S PIZZA AND ITALIAN RESTAURANT,10230 BERKELEY PLACE DR,A
ENERGY CAFE|101 S TRYON ST,0.013357417023549732,0.07587661539142407,96.5,7,2024-11-26,ENERGY CAFE,101 S TRYON ST,A
FOOD LION #106 DELI/BAKERY|2526 LITTLE ROCK RD,0.013272436233410142,0.0716199761309183,99.5,6,2024-08-13,FOOD LION #106 DELI/BAKERY,2526 LITTLE ROCK RD,A
JIMMY JOHNS #1905|2400 SOUTH BV,0.013226050813665199,0.04561951409483166,99.0,4,2024-10-09,JIMMY JOHNS #1905,2400 SOUTH BV,A
PEI WEI ASIAN KITCHEN|13855 CONLAN CR,0.013156986062239771,0.0656393800845164,96.0,6,2024-09-24,PEI WEI ASIAN KITCHEN,13855 CONLAN CR,A
DAVES HOT CHICKEN MIDWOOD|1300 THE PLAZA,0.013073848528887684,0.08360838984235794,99.0,7,2024-11-12,DAVES HOT CHICKEN MIDWOOD,1300 THE PLAZA,A
SEOUL FOOD MEAT COMPANY MILL DISTRICT|421 E 26TH ST,0.013053580386784417,0.06526858111240506,98.5,6,2024-10-30,SEOUL FOOD MEAT COMPANY MILL DISTRICT,421 E 26TH ST,A
COMFORT SUITES NORTHLAKE|7315 SMITH CORNERS BV,0.012983572509915435,0.048752792559949236,96.0,4,2024-12-23,COMFORT SUITES NORTHLAKE,7315 SMITH CORNERS BV,A
COASTERS|14523 CAROWINDS BV,0.012934801407671273,0.07011684940952177,98.5,6,2024-10-12,COASTERS,14523 CAROWINDS BV,A
IHOP #3488|5815 HIGHLAND SHOPPES DR,0.012925695416800899,0.0879136755873343,99.0,7,2024-11-15,IHOP #3488,5815 HIGHLAND SHOPPES DR,A
MOOSEHEAD GRILL|1807 MONTFORD DR,0.012885304235585501,0.055668658513531366,98.5,5,2024-10-30,MOOSEHEAD GRILL,1807 MONTFORD DR,A
STARBUCKS COFFEE CO #25058|4805 SHARON RD,0.012871173407430879,0.04639911810361592,95.5,4,2024-11-19,STARBUCKS COFFEE CO #25058,4805 SHARON RD,A
QUIKTRIP #1028|10621 MONROE RD,0.012832759912110449,0.04138544361309548,99.0,4,2024-12-11,QUIKTRIP #1028,10621 MONROE RD,A
TRYON HOUSE|215 E EXMORE ST,0.012809603123681068,0.02944093982653242,98.0,6,2024-09-12,TRYON HOUSE,215 E EXMORE ST,A
"CASUAL PINT, THE|14126 RIVERGATE PY",0.012695032230858997,0.026575811810678186,98.5,4,2024-11-04,"CASUAL PINT, THE",14126 RIVERGATE PY,A
STEAK N HOAGIE|903 EASTWAY DR,0.012660079077892362,0.048965971492677604,95.0,6,2024-09-17,STEAK N HOAGIE,903 EASTWAY DR,A
"GOODYEAR HOUSE, THE|3032 N DAVIDSON ST",0.012622696272719102,0.06760754400307387,99.0,6,2024-10-25,"GOODYEAR HOUSE, THE",3032 N DAVIDSON ST,A
LOUISIANA FRIED CHICKEN|7008 E W T HARRIS BV,0.012590863847499807,0.03654748773661869,98.0,6,2024-10-18,LOUISIANA FRIED CHICKEN,7008 E W T HARRIS BV,A
"STEAK N HOAGIE SHOP, THE|3401 SOUTH BV",0.012569982400408877,0.07687604757624616,98.5,7,2024-12-16,"STEAK N HOAGIE SHOP, THE",3401 SOUTH BV,A
CENTRO NEVERO|5861 ALBEMARLE RD,0.012518687853348833,0.02440385287941885,94.0,2,2024-12-02,CENTRO NEVERO,5861 ALBEMARLE RD,A
MA MA WOK|11914 ELM LN,0.012432188103220696,0.020201314681067246,96.0,2,2024-10-11,MA MA WOK,11914 ELM LN,A
TATSIS RESTAURANT|2328 N GRAHAM ST,0.012369994242817234,0.0742199654569034,100.0,6,2024-09-12,TATSIS RESTAURANT,2328 N GRAHAM ST,A
RED ZONE #334-338|800 S MINT ST,0.012288657122224428,0.04502228012243315,98.5,4,2024-08-17,RED ZONE #334-338,800 S MINT ST,A
SUBWAY #30534|624 TYVOLA RD,0.012249844983358966,0.04100624583074088,98.0,4,2024-08-20,SUBWAY #30534,624 TYVOLA RD,A
MCDONALDS #35414|8560 PARK RD,0.012239138837566674,0.02437203337634143,96.5,4,2024-11-05,MCDONALDS #35414,8560 PARK RD,A
FAIRFIELD INN & SUITES|7920 ARROWRIDGE BV,0.012237456166693887,0.024503176621783602,95.5,3,2024-08-16,FAIRFIELD INN & SUITES,7920 ARROWRIDGE BV,A
"MARQUEE LOUNGE, THE|3131 TUCKASEEGEE RD",0.012224319210860896,0.022543112790211664,97.0,2,2024-12-11,"MARQUEE LOUNGE, THE",3131 TUCKASEEGEE RD,A
WEST CHARLOTTE HIGH SCHOOL CULINARY ARTS|2219 SENIOR DR,0.012052410448392661,0.06522811799814067,98.5,6,2024-10-02,WEST CHARLOTTE HIGH SCHOOL CULINARY ARTS,2219 SENIOR DR,A
STARBUCKS #10388|8421 DAVIS LAKE PY,0.012031239950585209,0.026585293539568424,99.5,3,2024-10-29,STARBUCKS #10388,8421 DAVIS LAKE PY,A
JIMMY JOHNS #1861|8912 PINEVILLE-MATTHEWS RD,0.012023024674186044,0.030723888101231004,97.0,4,2024-08-28,JIMMY JOHNS #1861,8912 PINEVILLE-MATTHEWS RD,A
BOJANGLES' #930|1604 GALLERIA BV,0.012020672290897316,0.02960883079363059,97.5,6,2024-12-16,BOJANGLES' #930,1604 GALLERIA BV,A
FUJI HIBACHI & TERIYAKI|210 E TRADE ST,0.0119820601194969,0.050641753203016546,98.0,7,2024-11-08,FUJI HIBACHI & TERIYAKI,210 E TRADE ST,A
NOR'EAST TREATS & EATS|5401 E INDEPENDENCE BV,0.011862010311192177,0.03271727611390027,97.5,3,2024-10-28,NOR'EAST TREATS & EATS,5401 E INDEPENDENCE BV,A
PANERA BREAD #1686|3207 PINEVILLE-MATTHEWS RD,0.011809971947535221,0.07727823860720837,93.0,7,2024-11-20,PANERA BREAD #1686,3207 PINEVILLE-MATTHEWS RD,A
LUCKY LOU'S TAVERN|5124 PARK RD,0.011757379876610264,0.040734365362102946,97.0,6,2024-10-04,LUCKY LOU'S TAVERN,5124 PARK RD,A
FOUR POINTS BY SHERATON CHARLOTTE-PINEVILLE|9705 LEITNER DR,0.011748072454597651,0.029434484590129196,96.0,6,2024-10-31,FOUR POINTS BY SHERATON CHARLOTTE-PINEVILLE,9705 LEITNER DR,A
FLATIRON KITCHEN AND TAPHOUSE|215 S MAIN ST,0.01172908597614803,0.04357847229190092,97.0,6,2024-11-18,FLATIRON KITCHEN AND TAPHOUSE,215 S MAIN ST,A
DAHLIAS|123 E 5TH ST,0.011724940141832485,0.018760963253897898,97.0,2,2024-11-26,DAHLIAS,123 E 5TH ST,A
AZUCAR CUBAN RESTAURANT|15906 N OLD STATESVILLE RD,0.011704491270449209,0.05484116732907651,95.0,5,2024-11-15,AZUCAR CUBAN RESTAURANT,15906 N OLD STATESVILLE RD,A
JUST PLAY|9535 SOUTH BV,0.011696190290318098,0.0448684459601167,98.0,4,2024-07-03,JUST PLAY,9535 SOUTH BV,A
DINOS|350 E SUGAR CREEK RD,0.011689066941113088,0.06316056750930202,98.5,6,2024-10-15,DINOS,350 E SUGAR CREEK RD,A
NOT JUST COFFEE|2000 SOUTH BV,0.01160017693678107,0.045697207778479396,97.0,4,2024-11-08,NOT JUST COFFEE,2000 SOUTH BV,A
STARBUCKS #8288|1401 EAST BV,0.01155769447694475,0.033515167353461654,99.5,4,2024-11-15,STARBUCKS #8288,1401 EAST BV,A
CHEZ MARIE|4732 SHARON RD,0.011509390198560678,0.028662275579131508,96.5,4,2024-12-03,CHEZ MARIE,4732 SHARON RD,A
JUICIN JUICE BAR|5818 HIGHLAND SHOPPES DR,0.01150073891422777,0.04561951409483166,97.5,4,2024-11-12,JUICIN JUICE BAR,5818 HIGHLAND SHOPPES DR,A
KABUTO JAPANESE STEAK HOUSE|446 TYVOLA RD,0.01149947543380548,0.04204983665745708,97.5,6,2024-12-17,KABUTO JAPANESE STEAK HOUSE,446 TYVOLA RD,A
FIREHOUSE SUBS #493|8020 PROVIDENCE RD,0.011465986393517712,0.011465986393517712,98.0,1,2024-07-02,FIREHOUSE SUBS #493,8020 PROVIDENCE RD,A
SHOWMARS - UNIVERSITY|115 E MCCULLOUGH DR,0.011372932846003532,0.04117258035984856,98.0,6,2024-08-19,SHOWMARS - UNIVERSITY,115 E MCCULLOUGH DR,A
JIMMY  JOHN'S #2154|9130 HARRIS CORNERS PY,0.011352225789166757,0.04181424295697894,96.0,4,2024-08-07,JIMMY  JOHN'S #2154,9130 HARRIS CORNERS PY,A
ISLAND CUISINE|2025 EAST ARBORS DR,0.011330345139013265,0.02865922508769458,94.5,3,2024-09-25,ISLAND CUISINE,2025 EAST ARBORS DR,A
TACO BELL #22835|8425 DAVIS LAKE PY,0.011315186425143441,0.07920630497600409,96.0,7,2024-11-01,TACO BELL #22835,8425 DAVIS LAKE PY,A
ROYAL CAFE & CREPERIE|131 MATTHEWS STATION ST,0.011264700498674018,0.03151789597143926,97.0,4,2024-11-27,ROYAL CAFE & CREPERIE,131 MATTHEWS STATION ST,A
MEAN MUG COFFEE CO|6801 NORTHLAKE MALL DR,0.011178530699362622,0.04338513265521346,90.0,4,2024-11-01,MEAN MUG COFFEE CO,6801 NORTHLAKE MALL DR,A
JACK IN THE BOX #6804|7000 W W T HARRIS BV,0.011116930622436908,0.02320581808999532,97.5,4,2024-08-09,JACK IN THE BOX #6804,7000 W W T HARRIS BV,A
SPARE TIME PINEVILLE|9600 PINEVILLE-MATTHEWS RD,0.01110959897959922,0.026441401178621957,97.5,6,2024-10-29,SPARE TIME PINEVILLE,9600 PINEVILLE-MATTHEWS RD,A
MCDONALDS #29236|2625 SOUTH BV,0.011087818063374754,0.026661835511488135,98.5,4,2024-10-09,MCDONALDS #29236,2625 SOUTH BV,A
JIMMY JOHN`S #987|3014 DRIWOOD CT,0.01106811272536484,0.019781519243873353,98.0,4,2024-11-13,JIMMY JOHN`S #987,3014 DRIWOOD CT,A
THE HAMILTON|820 HAMILTON ST,0.01096095231573434,0.05177185655142688,99.5,5,2024-06-20,THE HAMILTON,820 HAMILTON ST,A
BRIXX WOOD FIRED PIZZA|16926 BIRKDALE COMMONS PY,0.010936654730894653,0.02553513329988472,99.5,3,2024-12-13,BRIXX WOOD FIRED PIZZA,16926 BIRKDALE COMMONS PY,A
LAS PALMAS MEXICAN GRILL|2002 WESTINGHOUSE BV,0.010913331814079318,0.030030626565485292,98.0,3,2024-10-28,LAS PALMAS MEXICAN GRILL,2002 WESTINGHOUSE BV,A
DOLCE OSTERIA|1710 KENILWORTH AV,0.01087750105422639,0.03630384894357758,96.5,6,2024-10-04,DOLCE OSTERIA,1710 KENILWORTH AV,A
VIVA CHICKEN|4500 PARK RD,0.010805269175816984,0.0677366440382736,95.5,7,2024-11-08,VIVA CHICKEN,4500 PARK RD,A
SMOOTHIE KING #1562|8150 MT HOLLY-HUNTERSVILLE RD,0.010801142130738132,0.02554947273100252,98.0,4,2024-08-06,SMOOTHIE KING #1562,8150 MT HOLLY-HUNTERSVILLE RD,A
FOXCROFT WINE CO|1235 EAST BV,0.010679496237312153,0.05139730167751799,98.0,5,2024-07-18,FOXCROFT WINE CO,1235 EAST BV,A
SUBWAY #55443|11145 BRYTON TOWN CENTER DR,0.010629757798164967,0.03043549312776793,96.0,4,2024-08-16,SUBWAY #55443,11145 BRYTON TOWN CENTER DR,A
SALSARITAS FRESH CANTINA #115|9941 REA RD,0.010618792386043935,0.046427295263553006,97.0,5,2024-10-23,SALSARITAS FRESH CANTINA #115,9941 REA RD,A
HOLIDAY INN EXPRESS|1617 S TRYON ST,0.010612990050409324,0.02634764445992904,100.0,4,2024-07-29,HOLIDAY INN EXPRESS,1617 S TRYON ST,A
