acs_year,state_fips,county_fips,tract,block_group,acs_data_year,median_income,total_pop,white,black,asian,total_pop_hispanic_table,hispanic,under_18,over_65,pct_white,pct_black,pct_asian,pct_hispanic
2016,37,119,001701,2,2023,53229.0,3034.0,771.0,1045.0,72.0,3034.0,1117.0,,,0.25411997363216876,0.34442979564930787,0.023731048121292023,0.3681608437705999
2017,37,119,001701,2,2023,53229.0,3034.0,771.0,1045.0,72.0,3034.0,1117.0,,,0.25411997363216876,0.34442979564930787,0.023731048121292023,0.3681608437705999
2018,37,119,001701,2,2023,53229.0,3034.0,771.0,1045.0,72.0,3034.0,1117.0,,,0.25411997363216876,0.34442979564930787,0.023731048121292023,0.3681608437705999
2020,37,119,005811,2,2023,49458.0,927.0,382.0,107.0,12.0,927.0,426.0,,,0.4120819848975189,0.11542610571736785,0.012944983818770227,0.459546925566343
2021,37,119,005811,2,2023,49458.0,927.0,382.0,107.0,12.0,927.0,426.0,,,0.4120819848975189,0.11542610571736785,0.012944983818770227,0.459546925566343
2022,37,119,005811,2,2023,49458.0,927.0,382.0,107.0,12.0,927.0,426.0,,,0.4120819848975189,0.11542610571736785,0.012944983818770227,0.459546925566343
2023,37,119,005811,2,2023,49458.0,927.0,382.0,107.0,12.0,927.0,426.0,,,0.4120819848975189,0.11542610571736785,0.012944983818770227,0.459546925566343
2015,37,119,004101,1,2023,83431.0,1066.0,703.0,201.0,0.0,1066.0,36.0,,,0.6594746716697936,0.18855534709193245,0.0,0.03377110694183865
2016,37,119,004101,1,2023,83431.0,1066.0,703.0,201.0,0.0,1066.0,36.0,,,0.6594746716697936,0.18855534709193245,0.0,0.03377110694183865
2017,37,119,004101,1,2023,83431.0,1066.0,703.0,201.0,0.0,1066.0,36.0,,,0.6594746716697936,0.18855534709193245,0.0,0.03377110694183865
2018,37,119,004101,1,2023,83431.0,1066.0,703.0,201.0,0.0,1066.0,36.0,,,0.6594746716697936,0.18855534709193245,0.0,0.03377110694183865
2019,37,119,004101,1,2023,83431.0,1066.0,703.0,201.0,0.0,1066.0,36.0,,,0.6594746716697936,0.18855534709193245,0.0,0.03377110694183865
2020,37,119,004101,1,2023,83431.0,1066.0,703.0,201.0,0.0,1066.0,36.0,,,0.6594746716697936,0.18855534709193245,0.0,0.03377110694183865
2015,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2016,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2017,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2018,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2019,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2020,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2021,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2022,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2023,37,119,005100,1,2023,36492.0,1147.0,37.0,954.0,156.0,1147.0,0.0,,,0.03225806451612903,0.8317349607672189,0.13600697471665213,0.0
2015,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2016,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2017,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2018,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2019,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2020,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2021,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2022,37,119,002201,2,2023,250001.0,1331.0,1164.0,19.0,53.0,1331.0,167.0,,,0.8745304282494365,0.014274981217129978,0.039819684447783624,0.12546957175056347
2016,37,119,000301,1,2023,97411.0,1102.0,765.0,116.0,127.0,1102.0,60.0,,,0.6941923774954628,0.10526315789473684,0.11524500907441017,0.0544464609800363
2017,37,119,000301,1,2023,97411.0,1102.0,765.0,116.0,127.0,1102.0,60.0,,,0.6941923774954628,0.10526315789473684,0.11524500907441017,0.0544464609800363
2018,37,119,000301,1,2023,97411.0,1102.0,765.0,116.0,127.0,1102.0,60.0,,,0.6941923774954628,0.10526315789473684,0.11524500907441017,0.0544464609800363
2019,37,119,000301,1,2023,97411.0,1102.0,765.0,116.0,127.0,1102.0,60.0,,,0.6941923774954628,0.10526315789473684,0.11524500907441017,0.0544464609800363
2020,37,119,000301,1,2023,97411.0,1102.0,765.0,116.0,127.0,1102.0,60.0,,,0.6941923774954628,0.10526315789473684,0.11524500907441017,0.0544464609800363
2023,37,119,004102,1,2023,78529.0,915.0,94.0,796.0,15.0,915.0,0.0,,,0.10273224043715846,0.8699453551912568,0.01639344262295082,0.0
2016,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2017,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2018,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2019,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2020,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2021,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2022,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2023,37,119,001504,3,2023,52476.0,1050.0,205.0,538.0,41.0,1050.0,171.0,,,0.19523809523809524,0.5123809523809524,0.039047619047619046,0.16285714285714287
2021,37,119,001510,2,2023,34464.0,636.0,74.0,414.0,143.0,636.0,0.0,,,0.11635220125786164,0.6509433962264151,0.2248427672955975,0.0
2022,37,119,001510,2,2023,34464.0,636.0,74.0,414.0,143.0,636.0,0.0,,,0.11635220125786164,0.6509433962264151,0.2248427672955975,0.0
2023,37,119,001510,2,2023,34464.0,636.0,74.0,414.0,143.0,636.0,0.0,,,0.11635220125786164,0.6509433962264151,0.2248427672955975,0.0
2021,37,119,005624,1,2023,91538.0,2502.0,853.0,1400.0,32.0,2502.0,111.0,,,0.34092725819344527,0.5595523581135092,0.012789768185451638,0.04436450839328537
2022,37,119,005624,1,2023,91538.0,2502.0,853.0,1400.0,32.0,2502.0,111.0,,,0.34092725819344527,0.5595523581135092,0.012789768185451638,0.04436450839328537
2023,37,119,005624,1,2023,91538.0,2502.0,853.0,1400.0,32.0,2502.0,111.0,,,0.34092725819344527,0.5595523581135092,0.012789768185451638,0.04436450839328537
2023,37,119,006113,2,2023,77179.0,2289.0,772.0,1320.0,49.0,2289.0,194.0,,,0.33726518130187855,0.5766710353866317,0.021406727828746176,0.08475316732197466
2021,37,119,001606,1,2023,71250.0,3104.0,699.0,744.0,443.0,3104.0,1139.0,,,0.22519329896907217,0.23969072164948454,0.14271907216494845,0.36694587628865977
2022,37,119,001606,1,2023,71250.0,3104.0,699.0,744.0,443.0,3104.0,1139.0,,,0.22519329896907217,0.23969072164948454,0.14271907216494845,0.36694587628865977
2023,37,119,001606,1,2023,71250.0,3104.0,699.0,744.0,443.0,3104.0,1139.0,,,0.22519329896907217,0.23969072164948454,0.14271907216494845,0.36694587628865977
2017,37,119,005520,1,2023,50227.0,669.0,205.0,237.0,0.0,669.0,148.0,,,0.3064275037369208,0.3542600896860987,0.0,0.22122571001494767
2018,37,119,005520,1,2023,50227.0,669.0,205.0,237.0,0.0,669.0,148.0,,,0.3064275037369208,0.3542600896860987,0.0,0.22122571001494767
2019,37,119,005520,1,2023,50227.0,669.0,205.0,237.0,0.0,669.0,148.0,,,0.3064275037369208,0.3542600896860987,0.0,0.22122571001494767
2020,37,119,005520,1,2023,50227.0,669.0,205.0,237.0,0.0,669.0,148.0,,,0.3064275037369208,0.3542600896860987,0.0,0.22122571001494767
2021,37,119,005520,1,2023,50227.0,669.0,205.0,237.0,0.0,669.0,148.0,,,0.3064275037369208,0.3542600896860987,0.0,0.22122571001494767
2022,37,119,005520,1,2023,50227.0,669.0,205.0,237.0,0.0,669.0,148.0,,,0.3064275037369208,0.3542600896860987,0.0,0.22122571001494767
2023,37,119,005520,1,2023,50227.0,669.0,205.0,237.0,0.0,669.0,148.0,,,0.3064275037369208,0.3542600896860987,0.0,0.22122571001494767
2023,37,119,005846,2,2023,230363.0,2360.0,1916.0,53.0,122.0,2360.0,334.0,,,0.811864406779661,0.022457627118644068,0.051694915254237285,0.14152542372881355
2017,37,119,005847,1,2023,211328.0,1842.0,1388.0,43.0,343.0,1842.0,62.0,,,0.753528773072747,0.023344191096634093,0.18621064060803474,0.033659066232356136
2018,37,119,005847,1,2023,211328.0,1842.0,1388.0,43.0,343.0,1842.0,62.0,,,0.753528773072747,0.023344191096634093,0.18621064060803474,0.033659066232356136
2019,37,119,005847,1,2023,211328.0,1842.0,1388.0,43.0,343.0,1842.0,62.0,,,0.753528773072747,0.023344191096634093,0.18621064060803474,0.033659066232356136
2020,37,119,005847,1,2023,211328.0,1842.0,1388.0,43.0,343.0,1842.0,62.0,,,0.753528773072747,0.023344191096634093,0.18621064060803474,0.033659066232356136
2021,37,119,005847,1,2023,211328.0,1842.0,1388.0,43.0,343.0,1842.0,62.0,,,0.753528773072747,0.023344191096634093,0.18621064060803474,0.033659066232356136
2022,37,119,005847,1,2023,211328.0,1842.0,1388.0,43.0,343.0,1842.0,62.0,,,0.753528773072747,0.023344191096634093,0.18621064060803474,0.033659066232356136
2023,37,119,005847,1,2023,211328.0,1842.0,1388.0,43.0,343.0,1842.0,62.0,,,0.753528773072747,0.023344191096634093,0.18621064060803474,0.033659066232356136
2015,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2016,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2017,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2018,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2019,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2020,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2021,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2022,37,119,002800,2,2023,250001.0,1307.0,1127.0,38.0,45.0,1307.0,15.0,,,0.8622800306044377,0.029074215761285386,0.03442999234889059,0.011476664116296864
2015,37,119,005855,2,2023,132793.0,1255.0,1186.0,0.0,20.0,1255.0,0.0,,,0.9450199203187251,0.0,0.01593625498007968,0.0
2015,37,119,003401,1,2023,136458.0,763.0,567.0,9.0,34.0,763.0,142.0,,,0.7431192660550459,0.011795543905635648,0.04456094364351245,0.18610747051114024
2016,37,119,005525,1,2023,93735.0,2205.0,599.0,915.0,58.0,2205.0,700.0,,,0.27165532879818594,0.41496598639455784,0.026303854875283448,0.31746031746031744
2020,37,119,002702,1,2023,250001.0,2983.0,2653.0,121.0,43.0,2983.0,59.0,,,0.8893731143144485,0.040563191418035535,0.014415018437814281,0.019778746228628897
2021,37,119,002702,1,2023,250001.0,2983.0,2653.0,121.0,43.0,2983.0,59.0,,,0.8893731143144485,0.040563191418035535,0.014415018437814281,0.019778746228628897
2016,37,119,005611,2,2023,85144.0,3128.0,372.0,2037.0,304.0,3128.0,338.0,,,0.11892583120204604,0.6512148337595908,0.09718670076726342,0.10805626598465473
2017,37,119,005611,2,2023,85144.0,3128.0,372.0,2037.0,304.0,3128.0,338.0,,,0.11892583120204604,0.6512148337595908,0.09718670076726342,0.10805626598465473
2018,37,119,005611,2,2023,85144.0,3128.0,372.0,2037.0,304.0,3128.0,338.0,,,0.11892583120204604,0.6512148337595908,0.09718670076726342,0.10805626598465473
2015,37,119,001925,3,2023,49379.0,2843.0,230.0,1629.0,30.0,2843.0,1044.0,,,0.0809004572634541,0.572986282096377,0.010552233556102708,0.36721772775237427
2016,37,119,001925,3,2023,49379.0,2843.0,230.0,1629.0,30.0,2843.0,1044.0,,,0.0809004572634541,0.572986282096377,0.010552233556102708,0.36721772775237427
2017,37,119,001925,3,2023,49379.0,2843.0,230.0,1629.0,30.0,2843.0,1044.0,,,0.0809004572634541,0.572986282096377,0.010552233556102708,0.36721772775237427
2018,37,119,001925,3,2023,49379.0,2843.0,230.0,1629.0,30.0,2843.0,1044.0,,,0.0809004572634541,0.572986282096377,0.010552233556102708,0.36721772775237427
2015,37,119,002702,3,2023,203385.0,961.0,916.0,0.0,8.0,961.0,51.0,,,0.9531737773152965,0.0,0.008324661810613945,0.053069719042663895
2016,37,119,002702,3,2023,203385.0,961.0,916.0,0.0,8.0,961.0,51.0,,,0.9531737773152965,0.0,0.008324661810613945,0.053069719042663895
2017,37,119,002702,3,2023,203385.0,961.0,916.0,0.0,8.0,961.0,51.0,,,0.9531737773152965,0.0,0.008324661810613945,0.053069719042663895
2018,37,119,002702,3,2023,203385.0,961.0,916.0,0.0,8.0,961.0,51.0,,,0.9531737773152965,0.0,0.008324661810613945,0.053069719042663895
2019,37,119,002702,3,2023,203385.0,961.0,916.0,0.0,8.0,961.0,51.0,,,0.9531737773152965,0.0,0.008324661810613945,0.053069719042663895
2020,37,119,002702,3,2023,203385.0,961.0,916.0,0.0,8.0,961.0,51.0,,,0.9531737773152965,0.0,0.008324661810613945,0.053069719042663895
2015,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2016,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2017,37,119,000501,2,2023,134052.0,1559.0,828.0,339.0,47.0,1559.0,262.0,,,0.531109685695959,0.21744708146247593,0.030147530468248876,0.16805644644002565
2019,37,119,005811,2,2023,49458.0,927.0,382.0,107.0,12.0,927.0,426.0,,,0.4120819848975189,0.11542610571736785,0.012944983818770227,0.459546925566343
2023,37,119,001801,2,2023,86875.0,325.0,301.0,19.0,0.0,325.0,17.0,,,0.9261538461538461,0.05846153846153846,0.0,0.052307692307692305
2019,37,119,005305,1,2023,43678.0,1282.0,65.0,1066.0,0.0,1282.0,216.0,,,0.05070202808112324,0.8315132605304212,0.0,0.1684867394695788
2020,37,119,005305,1,2023,43678.0,1282.0,65.0,1066.0,0.0,1282.0,216.0,,,0.05070202808112324,0.8315132605304212,0.0,0.1684867394695788
2021,37,119,005305,1,2023,43678.0,1282.0,65.0,1066.0,0.0,1282.0,216.0,,,0.05070202808112324,0.8315132605304212,0.0,0.1684867394695788
2022,37,119,005305,1,2023,43678.0,1282.0,65.0,1066.0,0.0,1282.0,216.0,,,0.05070202808112324,0.8315132605304212,0.0,0.1684867394695788
2023,37,119,005305,1,2023,43678.0,1282.0,65.0,1066.0,0.0,1282.0,216.0,,,0.05070202808112324,0.8315132605304212,0.0,0.1684867394695788
2019,37,119,001606,1,2023,71250.0,3104.0,699.0,744.0,443.0,3104.0,1139.0,,,0.22519329896907217,0.23969072164948454,0.14271907216494845,0.36694587628865977
2020,37,119,001606,1,2023,71250.0,3104.0,699.0,744.0,443.0,3104.0,1139.0,,,0.22519329896907217,0.23969072164948454,0.14271907216494845,0.36694587628865977
2022,37,119,005512,3,2023,60769.0,2804.0,450.0,1823.0,0.0,2804.0,574.0,,,0.16048502139800286,0.6501426533523538,0.0,0.20470756062767476
2023,37,119,005512,3,2023,60769.0,2804.0,450.0,1823.0,0.0,2804.0,574.0,,,0.16048502139800286,0.6501426533523538,0.0,0.20470756062767476
2015,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2016,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2017,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2018,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2019,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2020,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2021,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2022,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2023,37,119,005526,2,2023,70718.0,581.0,66.0,485.0,0.0,581.0,0.0,,,0.11359724612736662,0.8347676419965576,0.0,0.0
2015,37,119,001702,1,2023,70755.0,1577.0,593.0,423.0,15.0,1577.0,499.0,,,0.3760304375396322,0.2682308180088776,0.009511731135066582,0.31642358909321494
2016,37,119,001702,1,2023,70755.0,1577.0,593.0,423.0,15.0,1577.0,499.0,,,0.3760304375396322,0.2682308180088776,0.009511731135066582,0.31642358909321494
2017,37,119,001702,1,2023,70755.0,1577.0,593.0,423.0,15.0,1577.0,499.0,,,0.3760304375396322,0.2682308180088776,0.009511731135066582,0.31642358909321494
2015,37,119,005817,2,2023,136136.0,3297.0,2558.0,184.0,370.0,3297.0,119.0,,,0.7758568395511071,0.05580831058538065,0.11222323324234153,0.036093418259023353
2023,37,119,003008,1,2023,240000.0,3214.0,3150.0,21.0,1.0,3214.0,37.0,,,0.9800871188550093,0.006533914125700062,0.00031113876789047915,0.011512134411947728
2020,37,119,006013,1,2023,115576.0,1862.0,368.0,1330.0,164.0,1862.0,245.0,,,0.19763694951664876,0.7142857142857143,0.08807733619763695,0.13157894736842105
2021,37,119,006013,1,2023,115576.0,1862.0,368.0,1330.0,164.0,1862.0,245.0,,,0.19763694951664876,0.7142857142857143,0.08807733619763695,0.13157894736842105
2022,37,119,006013,1,2023,115576.0,1862.0,368.0,1330.0,164.0,1862.0,245.0,,,0.19763694951664876,0.7142857142857143,0.08807733619763695,0.13157894736842105
2015,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2016,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2017,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2018,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2019,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2020,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2021,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2022,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2023,37,119,006110,2,2023,39473.0,1634.0,268.0,1021.0,0.0,1634.0,381.0,,,0.16401468788249693,0.6248470012239902,0.0,0.2331701346389229
2018,37,119,005855,1,2023,124583.0,1944.0,1161.0,62.0,319.0,1944.0,484.0,,,0.5972222222222222,0.03189300411522634,0.1640946502057613,0.24897119341563786
2020,37,019,020512,1,2023,105096.0,325.0,289.0,30.0,0.0,325.0,6.0,,,0.8892307692307693,0.09230769230769231,0.0,0.018461538461538463
2015,37,119,003807,2,2023,44899.0,3084.0,538.0,1139.0,80.0,3084.0,1424.0,,,0.17444876783398183,0.36932555123216604,0.02594033722438392,0.46173800259403375
2015,37,119,003201,1,2023,191250.0,935.0,906.0,10.0,0.0,935.0,23.0,,,0.9689839572192513,0.0106951871657754,0.0,0.02459893048128342
2016,37,119,003201,1,2023,191250.0,935.0,906.0,10.0,0.0,935.0,23.0,,,0.9689839572192513,0.0106951871657754,0.0,0.02459893048128342
