Premise Address 1,Premise City,Premise State,Premise ZIP,acs_year,matched_address,lon,lat,state_fips,county_fips,tract,block,block_group,geoid_tract,geoid_block_group
13139 BALLANTYNE CORPORATE PL,Charlotte,NC,,2023,"13139 BALLANTYNE CORPORATE PL, CHARLOTTE, NC, 28277",-80.843661786577,35.057323311679,37,119,005840,1009,1,37119005840,371190058401
16049 JOHNSTON RD,Charlotte,NC,,2023,"16049 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.850836047579,35.031333359218,37,119,005858,2002,2,37119005858,371190058582
9541 SOUTH BV,Charlotte,NC,,2016,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
9541 SOUTH BV,Charlotte,NC,,2017,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
9541 SOUTH BV,Charlotte,NC,,2018,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
9541 SOUTH BV,Charlotte,NC,,2019,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
9541 SOUTH BV,Charlotte,NC,,2020,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
9541 SOUTH BV,Charlotte,NC,,2021,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
9541 SOUTH BV,Charlotte,NC,,2022,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
9541 SOUTH BV,Charlotte,NC,,2023,"9541 SOUTH BLVD, CHARLOTTE, NC, 28273",-80.880888669316,35.105776857224,37,119,005827,1009,1,37119005827,371190058271
7325 NORTHLAKE MALL DR,Charlotte,NC,,2017,"7325 NORTHLAKE MALL DR, CHARLOTTE, NC, 28216",-80.847469495614,35.351948372175,37,119,006112,2007,2,37119006112,371190061122
7325 NORTHLAKE MALL DR,Charlotte,NC,,2018,"7325 NORTHLAKE MALL DR, CHARLOTTE, NC, 28216",-80.847469495614,35.351948372175,37,119,006112,2007,2,37119006112,371190061122
7325 NORTHLAKE MALL DR,Charlotte,NC,,2019,"7325 NORTHLAKE MALL DR, CHARLOTTE, NC, 28216",-80.847469495614,35.351948372175,37,119,006112,2007,2,37119006112,371190061122
7325 NORTHLAKE MALL DR,Charlotte,NC,,2021,"7325 NORTHLAKE MALL DR, CHARLOTTE, NC, 28216",-80.847469495614,35.351948372175,37,119,006112,2007,2,37119006112,371190061122
7325 NORTHLAKE MALL DR,Charlotte,NC,,2022,"7325 NORTHLAKE MALL DR, CHARLOTTE, NC, 28216",-80.847469495614,35.351948372175,37,119,006112,2007,2,37119006112,371190061122
7325 NORTHLAKE MALL DR,Charlotte,NC,,2023,"7325 NORTHLAKE MALL DR, CHARLOTTE, NC, 28216",-80.847469495614,35.351948372175,37,119,006112,2007,2,37119006112,371190061122
301 S COLLEGE ST,Charlotte,NC,,2015,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2016,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2017,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2018,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2019,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2020,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2021,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2022,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
301 S COLLEGE ST,Charlotte,NC,,2023,"301 S COLLEGE ST, CHARLOTTE, NC, 28202",-80.844208743994,35.224625264423,37,119,000101,2005,2,37119000101,371190001012
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2015,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2016,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2017,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2018,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2019,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2020,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2021,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2022,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
7715 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2023,"7715 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.849624753632,35.087641147417,37,119,005853,2000,2,37119005853,371190058532
136 E 36TH ST,Charlotte,NC,,2022,"136 E 36TH ST, CHARLOTTE, NC, 28206",-80.807552856411,35.251702166462,37,119,005301,1015,1,37119005301,371190053011
136 E 36TH ST,Charlotte,NC,,2023,"136 E 36TH ST, CHARLOTTE, NC, 28206",-80.807552856411,35.251702166462,37,119,005301,1015,1,37119005301,371190053011
4321 PARK RD,Charlotte,NC,,2017,"4321 PARK RD, CHARLOTTE, NC, 28209",-80.850968938144,35.176105596634,37,119,003204,3006,3,37119003204,371190032043
4321 PARK RD,Charlotte,NC,,2018,"4321 PARK RD, CHARLOTTE, NC, 28209",-80.850968938144,35.176105596634,37,119,003204,3006,3,37119003204,371190032043
4321 PARK RD,Charlotte,NC,,2019,"4321 PARK RD, CHARLOTTE, NC, 28209",-80.850968938144,35.176105596634,37,119,003204,3006,3,37119003204,371190032043
4321 PARK RD,Charlotte,NC,,2020,"4321 PARK RD, CHARLOTTE, NC, 28209",-80.850968938144,35.176105596634,37,119,003204,3006,3,37119003204,371190032043
4321 PARK RD,Charlotte,NC,,2021,"4321 PARK RD, CHARLOTTE, NC, 28209",-80.850968938144,35.176105596634,37,119,003204,3006,3,37119003204,371190032043
4321 PARK RD,Charlotte,NC,,2022,"4321 PARK RD, CHARLOTTE, NC, 28209",-80.850968938144,35.176105596634,37,119,003204,3006,3,37119003204,371190032043
4321 PARK RD,Charlotte,NC,,2023,"4321 PARK RD, CHARLOTTE, NC, 28209",-80.850968938144,35.176105596634,37,119,003204,3006,3,37119003204,371190032043
4800 HANGAR RD,Charlotte,NC,,2015,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2016,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2017,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2018,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2019,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2020,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2021,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2022,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
4800 HANGAR RD,Charlotte,NC,,2023,"4800 HANGAR RD, CHARLOTTE, NC, 28208",-80.942747554534,35.204386658649,37,119,980100,1004,1,37119980100,371199801001
5401 SOUTH BV,Charlotte,NC,,2016,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
5401 SOUTH BV,Charlotte,NC,,2017,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
5401 SOUTH BV,Charlotte,NC,,2018,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
5401 SOUTH BV,Charlotte,NC,,2019,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
5401 SOUTH BV,Charlotte,NC,,2020,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
5401 SOUTH BV,Charlotte,NC,,2021,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
5401 SOUTH BV,Charlotte,NC,,2022,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
5401 SOUTH BV,Charlotte,NC,,2023,"5401 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876023666856,35.162854837898,37,119,003102,3002,3,37119003102,371190031023
3126 MILTON RD,Charlotte,NC,,2016,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
3126 MILTON RD,Charlotte,NC,,2017,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
3126 MILTON RD,Charlotte,NC,,2018,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
3126 MILTON RD,Charlotte,NC,,2019,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
3126 MILTON RD,Charlotte,NC,,2020,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
3126 MILTON RD,Charlotte,NC,,2021,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
3126 MILTON RD,Charlotte,NC,,2022,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
3126 MILTON RD,Charlotte,NC,,2023,"3126 MILTON RD, CHARLOTTE, NC, 28215",-80.737298332405,35.236801155252,37,119,001508,3002,3,37119001508,371190015083
2706 W MALLARD CREEK CHURCH RD,Charlotte,NC,,2019,"2706 W MALLARD CREEK CHURCH RD, CHARLOTTE, NC, 28262",-80.766417572584,35.340741543449,37,119,005520,3008,3,37119005520,371190055203
2706 W MALLARD CREEK CHURCH RD,Charlotte,NC,,2020,"2706 W MALLARD CREEK CHURCH RD, CHARLOTTE, NC, 28262",-80.766417572584,35.340741543449,37,119,005520,3008,3,37119005520,371190055203
2706 W MALLARD CREEK CHURCH RD,Charlotte,NC,,2021,"2706 W MALLARD CREEK CHURCH RD, CHARLOTTE, NC, 28262",-80.766417572584,35.340741543449,37,119,005520,3008,3,37119005520,371190055203
2706 W MALLARD CREEK CHURCH RD,Charlotte,NC,,2022,"2706 W MALLARD CREEK CHURCH RD, CHARLOTTE, NC, 28262",-80.766417572584,35.340741543449,37,119,005520,3008,3,37119005520,371190055203
2706 W MALLARD CREEK CHURCH RD,Charlotte,NC,,2023,"2706 W MALLARD CREEK CHURCH RD, CHARLOTTE, NC, 28262",-80.766417572584,35.340741543449,37,119,005520,3008,3,37119005520,371190055203
3124 EASTWAY DR,Charlotte,NC,,2017,"3124 EASTWAY DR, CHARLOTTE, NC, 28205",-80.78173934312,35.212103319732,37,119,001701,1000,1,37119001701,371190017011
3124 EASTWAY DR,Charlotte,NC,,2018,"3124 EASTWAY DR, CHARLOTTE, NC, 28205",-80.78173934312,35.212103319732,37,119,001701,1000,1,37119001701,371190017011
3124 EASTWAY DR,Charlotte,NC,,2019,"3124 EASTWAY DR, CHARLOTTE, NC, 28205",-80.78173934312,35.212103319732,37,119,001701,1000,1,37119001701,371190017011
3124 EASTWAY DR,Charlotte,NC,,2020,"3124 EASTWAY DR, CHARLOTTE, NC, 28205",-80.78173934312,35.212103319732,37,119,001701,1000,1,37119001701,371190017011
3124 EASTWAY DR,Charlotte,NC,,2021,"3124 EASTWAY DR, CHARLOTTE, NC, 28205",-80.78173934312,35.212103319732,37,119,001701,1000,1,37119001701,371190017011
3124 EASTWAY DR,Charlotte,NC,,2022,"3124 EASTWAY DR, CHARLOTTE, NC, 28205",-80.78173934312,35.212103319732,37,119,001701,1000,1,37119001701,371190017011
3124 EASTWAY DR,Charlotte,NC,,2023,"3124 EASTWAY DR, CHARLOTTE, NC, 28205",-80.78173934312,35.212103319732,37,119,001701,1000,1,37119001701,371190017011
7309 E INDEPENDENCE BV,Charlotte,NC,,2016,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
7309 E INDEPENDENCE BV,Charlotte,NC,,2017,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
7309 E INDEPENDENCE BV,Charlotte,NC,,2018,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
7309 E INDEPENDENCE BV,Charlotte,NC,,2019,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
7309 E INDEPENDENCE BV,Charlotte,NC,,2020,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
7309 E INDEPENDENCE BV,Charlotte,NC,,2021,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
7309 E INDEPENDENCE BV,Charlotte,NC,,2022,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
7309 E INDEPENDENCE BV,Charlotte,NC,,2023,"7309 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28227",-80.738694863924,35.162035097186,37,119,001921,1012,1,37119001921,371190019211
2004 BEATTIES FORD RD,Charlotte,NC,,2019,"2004 BEATTIES FORD RD, CHARLOTTE, NC, 28216",-80.854850048149,35.261939238016,37,119,004800,2005,2,37119004800,371190048002
2004 BEATTIES FORD RD,Charlotte,NC,,2020,"2004 BEATTIES FORD RD, CHARLOTTE, NC, 28216",-80.854850048149,35.261939238016,37,119,004800,2005,2,37119004800,371190048002
2004 BEATTIES FORD RD,Charlotte,NC,,2021,"2004 BEATTIES FORD RD, CHARLOTTE, NC, 28216",-80.854850048149,35.261939238016,37,119,004800,2005,2,37119004800,371190048002
2004 BEATTIES FORD RD,Charlotte,NC,,2022,"2004 BEATTIES FORD RD, CHARLOTTE, NC, 28216",-80.854850048149,35.261939238016,37,119,004800,2005,2,37119004800,371190048002
2004 BEATTIES FORD RD,Charlotte,NC,,2023,"2004 BEATTIES FORD RD, CHARLOTTE, NC, 28216",-80.854850048149,35.261939238016,37,119,004800,2005,2,37119004800,371190048002
3210 WILKINSON BV,Charlotte,NC,,2015,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2016,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2017,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2018,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2019,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2020,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2021,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2022,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
3210 WILKINSON BV,Charlotte,NC,,2023,"3210 WILKINSON BLVD, CHARLOTTE, NC, 28208",-80.893683003453,35.22443437694,37,119,004000,2007,2,37119004000,371190040002
5430 N TRYON ST,Charlotte,NC,,2015,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2016,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2017,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2018,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2019,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2020,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2021,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2022,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5430 N TRYON ST,Charlotte,NC,,2023,"5430 N TRYON ST, CHARLOTTE, NC, 28213",-80.774893218033,35.261061414147,37,119,005306,2009,2,37119005306,371190053062
5700 UNIVERSITY POINTE BV,Charlotte,NC,,2019,"5700 UNIVERSITY POINTE BLVD, CHARLOTTE, NC, 28262",-80.75521572194,35.295434891172,37,119,005536,3016,3,37119005536,371190055363
5700 UNIVERSITY POINTE BV,Charlotte,NC,,2020,"5700 UNIVERSITY POINTE BLVD, CHARLOTTE, NC, 28262",-80.75521572194,35.295434891172,37,119,005536,3016,3,37119005536,371190055363
5700 UNIVERSITY POINTE BV,Charlotte,NC,,2021,"5700 UNIVERSITY POINTE BLVD, CHARLOTTE, NC, 28262",-80.75521572194,35.295434891172,37,119,005536,3016,3,37119005536,371190055363
5700 UNIVERSITY POINTE BV,Charlotte,NC,,2022,"5700 UNIVERSITY POINTE BLVD, CHARLOTTE, NC, 28262",-80.75521572194,35.295434891172,37,119,005536,3016,3,37119005536,371190055363
5700 UNIVERSITY POINTE BV,Charlotte,NC,,2023,"5700 UNIVERSITY POINTE BLVD, CHARLOTTE, NC, 28262",-80.75521572194,35.295434891172,37,119,005536,3016,3,37119005536,371190055363
9100 S TRYON ST,Charlotte,NC,,2020,"9100 S TRYON ST, CHARLOTTE, NC, 28273",-80.939555823695,35.134426393512,37,119,005913,3014,3,37119005913,371190059133
9100 S TRYON ST,Charlotte,NC,,2021,"9100 S TRYON ST, CHARLOTTE, NC, 28273",-80.939555823695,35.134426393512,37,119,005913,3014,3,37119005913,371190059133
9100 S TRYON ST,Charlotte,NC,,2022,"9100 S TRYON ST, CHARLOTTE, NC, 28273",-80.939555823695,35.134426393512,37,119,005913,3014,3,37119005913,371190059133
9100 S TRYON ST,Charlotte,NC,,2023,"9100 S TRYON ST, CHARLOTTE, NC, 28273",-80.939555823695,35.134426393512,37,119,005913,3014,3,37119005913,371190059133
1628 MATTHEWS-MINT HILL RD,Charlotte,NC,,2018,,,,,,,,,,
1628 MATTHEWS-MINT HILL RD,Charlotte,NC,,2019,,,,,,,,,,
1628 MATTHEWS-MINT HILL RD,Charlotte,NC,,2020,,,,,,,,,,
1628 MATTHEWS-MINT HILL RD,Charlotte,NC,,2021,,,,,,,,,,
1628 MATTHEWS-MINT HILL RD,Charlotte,NC,,2022,,,,,,,,,,
1628 MATTHEWS-MINT HILL RD,Charlotte,NC,,2023,,,,,,,,,,
9630 UNIVERSITY CITY BV,Charlotte,NC,,2020,"9630 UNIVERSITY CITY BLVD, CHARLOTTE, NC, 28213",-80.721764653713,35.307307203832,37,119,005612,2002,2,37119005612,371190056122
9630 UNIVERSITY CITY BV,Charlotte,NC,,2021,"9630 UNIVERSITY CITY BLVD, CHARLOTTE, NC, 28213",-80.721764653713,35.307307203832,37,119,005612,2002,2,37119005612,371190056122
9630 UNIVERSITY CITY BV,Charlotte,NC,,2022,"9630 UNIVERSITY CITY BLVD, CHARLOTTE, NC, 28213",-80.721764653713,35.307307203832,37,119,005612,2002,2,37119005612,371190056122
9630 UNIVERSITY CITY BV,Charlotte,NC,,2023,"9630 UNIVERSITY CITY BLVD, CHARLOTTE, NC, 28213",-80.721764653713,35.307307203832,37,119,005612,2002,2,37119005612,371190056122
5900 N TRYON ST,Charlotte,NC,,2015,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2016,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2017,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2018,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2019,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2020,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2021,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2022,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
5900 N TRYON ST,Charlotte,NC,,2023,"5900 N TRYON ST, CHARLOTTE, NC, 28213",-80.768995183098,35.266062179777,37,119,001505,2025,2,37119001505,371190015052
1617 ELIZABETH AV,Charlotte,NC,,2015,"1617 ELIZABETH AVE, CHARLOTTE, NC, 28204",-80.826416240308,35.213642039573,37,119,002500,2027,2,37119002500,371190025002
